Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits,Filter,CalGroup
1370.4862,,,s,2.40E-09,3.57E-10,3.57E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1371.4444,,,s,2.26E-09,3.43E-10,3.43E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1372.409,,,s,1.95E-09,2.96E-10,2.96E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1373.4237,,,s,2.01E-09,3.11E-10,3.11E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1374.2761,,,s,2.57E-09,3.84E-10,3.84E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1375.2119,,,s,2.11E-09,3.15E-10,3.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1376.1638,,,s,2.24E-09,3.36E-10,3.36E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1377.113,,,s,1.99E-09,2.96E-10,2.96E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1378.1803,,,s,2.12E-09,3.15E-10,3.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1379.0654,,,s,2.33E-09,3.47E-10,3.47E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1379.8805,,,s,2.35E-09,3.57E-10,3.57E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1380.884,,,s,1.96E-09,2.97E-10,2.97E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1381.7464,,,s,2.52E-09,3.76E-10,3.76E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1382.6931,,,s,2.05E-09,3.11E-10,3.11E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1383.4627,,,s,3.51E-09,5.23E-10,5.23E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1384.2202,,,s,2.17E-09,3.24E-10,3.24E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1385.1257,,,s,2.14E-09,3.19E-10,3.19E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1386.0362,,,s,3.22E-09,4.80E-10,4.80E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1386.8043,,,s,2.21E-09,3.30E-10,3.30E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1387.6578,,,s,2.18E-09,3.31E-10,3.31E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1388.801,,,s,1.77E-09,2.68E-10,2.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1389.7535,,,s,2.23E-09,3.33E-10,3.33E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1390.808,,,s,1.74E-09,2.59E-10,2.59E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1391.774,,,s,2.66E-09,3.96E-10,3.96E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1392.6691,,,s,2.27E-09,3.39E-10,3.39E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1393.72,,,s,1.71E-09,2.60E-10,2.60E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1394.7721,,,s,2.14E-09,3.25E-10,3.25E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1395.712,,,s,2.21E-09,3.29E-10,3.29E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1396.3983,,,s,3.72E-09,5.55E-10,5.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1397.1171,,,s,2.54E-09,3.79E-10,3.79E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1397.97,,,s,2.02E-09,3.01E-10,3.01E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1398.8498,,,s,2.71E-09,4.05E-10,4.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1399.6471,,,s,2.61E-09,3.97E-10,3.97E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1400.5669,,,s,2.20E-09,3.29E-10,3.29E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1401.4938,,,s,2.12E-09,3.22E-10,3.22E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1402.4491,,,s,2.16E-09,3.24E-10,3.24E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1403.3112,,,s,2.27E-09,3.38E-10,3.38E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1404.226,,,s,2.51E-09,3.74E-10,3.74E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1405.13,,,s,2.10E-09,3.14E-10,3.14E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1406.0566,,,s,2.07E-09,3.09E-10,3.09E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1406.9872,,,s,2.49E-09,3.78E-10,3.78E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1407.7567,,,s,2.14E-09,3.25E-10,3.25E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1408.6673,,,s,2.79E-09,4.16E-10,4.16E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1409.64,,,s,1.65E-09,2.55E-10,2.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1410.819,,,s,1.89E-09,2.88E-10,2.88E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1411.7949,,,s,2.43E-09,3.76E-10,3.76E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1412.746,,,s,1.89E-09,2.82E-10,2.82E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1413.865,,,s,1.96E-09,2.97E-10,2.97E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1414.784,,,s,1.93E-09,2.88E-10,2.88E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1415.7987,,,s,2.38E-09,3.62E-10,3.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1416.6898,,,s,2.07E-09,3.14E-10,3.14E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1417.708,,,s,2.01E-09,3.05E-10,3.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1418.6611,,,s,2.20E-09,3.35E-10,3.35E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1419.646,,,s,1.96E-09,2.92E-10,2.92E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1420.6323,,,s,2.23E-09,3.39E-10,3.39E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1421.5248,,,s,2.25E-09,3.36E-10,3.36E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1422.4314,,,s,2.13E-09,3.23E-10,3.23E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1423.3854,,,s,2.43E-09,3.62E-10,3.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1424.1461,,,s,2.81E-09,4.19E-10,4.19E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1424.9481,,,s,2.29E-09,3.48E-10,3.48E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1425.9736,,,s,2.07E-09,3.21E-10,3.21E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1426.851,,,s,1.88E-09,2.81E-10,2.81E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1427.8142,,,s,2.49E-09,3.78E-10,3.78E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1428.7679,,,s,2.04E-09,3.10E-10,3.10E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1429.6918,,,s,2.22E-09,3.31E-10,3.31E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1430.5705,,,s,2.70E-09,3.99E-10,3.99E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1431.4597,,,s,2.14E-09,3.32E-10,3.32E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1432.3366,,,s,2.50E-09,3.81E-10,3.81E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1433.0832,,,s,2.28E-09,3.41E-10,3.41E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1433.955,,,s,2.54E-09,3.86E-10,3.86E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1434.8416,,,s,2.37E-09,3.53E-10,3.53E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1435.756,,,s,1.69E-09,2.53E-10,2.53E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1436.8895,,,s,2.41E-09,3.66E-10,3.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1437.772,,,s,2.12E-09,3.19E-10,3.19E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1438.881,,,s,1.73E-09,2.58E-10,2.58E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1439.9752,,,s,2.09E-09,3.11E-10,3.11E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1440.9326,,,s,2.34E-09,3.49E-10,3.49E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1441.7384,,,s,2.38E-09,3.55E-10,3.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1442.6607,,,s,2.40E-09,3.58E-10,3.58E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1443.4247,,,s,2.59E-09,3.93E-10,3.93E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1444.3292,,,s,2.06E-09,3.07E-10,3.07E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1445.405,,,s,1.78E-09,2.65E-10,2.65E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1446.4563,,,s,2.21E-09,3.30E-10,3.30E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1447.482,,,s,1.51E-09,2.24E-10,2.24E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1448.844,,,s,1.67E-09,2.48E-10,2.48E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1449.9403,,,s,2.09E-09,3.23E-10,3.23E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1451.025,,,s,1.63E-09,2.52E-10,2.52E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1452.1332,,,s,2.20E-09,3.27E-10,3.27E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1453.12,,,s,2.00E-09,2.98E-10,2.98E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1454.0984,,,s,2.13E-09,3.30E-10,3.30E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1455.112,,,s,1.93E-09,2.88E-10,2.88E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1456.0484,,,s,2.29E-09,3.41E-10,3.41E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1457.035,,,s,1.96E-09,3.09E-10,3.09E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1457.9951,,,s,2.11E-09,3.15E-10,3.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1459.0138,,,s,2.13E-09,3.18E-10,3.18E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1459.956,,,s,1.90E-09,3.00E-10,3.00E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1461.088,,,s,1.75E-09,2.76E-10,2.76E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1462.0685,,,s,2.12E-09,3.22E-10,3.22E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1463.0119,,,s,2.35E-09,3.57E-10,3.57E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1463.966,,,s,1.83E-09,2.79E-10,2.79E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1464.9028,,,s,2.63E-09,3.99E-10,3.99E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1465.7344,,,s,2.06E-09,3.13E-10,3.13E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1466.813,,,s,1.86E-09,2.78E-10,2.78E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1467.7813,,,s,2.77E-09,4.12E-10,4.12E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1468.618,,,s,1.96E-09,2.92E-10,2.92E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1469.706,,,s,1.99E-09,3.03E-10,3.03E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1470.6784,,,s,2.13E-09,3.24E-10,3.24E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1471.6399,,,s,2.22E-09,3.37E-10,3.37E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1472.5365,,,s,2.33E-09,3.48E-10,3.48E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1473.3306,,,s,2.58E-09,3.85E-10,3.85E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1474.363,,,s,1.82E-09,2.72E-10,2.72E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1475.417,,,s,1.87E-09,2.84E-10,2.84E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1476.3808,,,s,2.36E-09,3.52E-10,3.52E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1477.2648,,,s,2.31E-09,3.50E-10,3.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1478.42,,,s,1.67E-09,2.49E-10,2.49E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1479.3911,,,s,2.17E-09,3.23E-10,3.23E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1480.1828,,,s,2.69E-09,4.01E-10,4.01E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1481.25,,,s,1.91E-09,2.84E-10,2.84E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1482.157,,,s,2.04E-09,3.04E-10,3.04E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1483.294,,,s,1.63E-09,2.43E-10,2.43E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1484.489,,,s,1.74E-09,2.65E-10,2.65E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1485.71,,,s,1.70E-09,2.58E-10,2.58E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1486.839,,,s,1.92E-09,2.86E-10,2.86E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1487.8472,,,s,2.24E-09,3.34E-10,3.34E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1488.836,,,s,1.86E-09,2.83E-10,2.83E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1489.895,,,s,1.80E-09,2.68E-10,2.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1490.9774,,,s,2.35E-09,3.50E-10,3.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1492.029,,,s,1.65E-09,2.56E-10,2.56E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1493.0705,,,s,2.21E-09,3.30E-10,3.30E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1493.874,,,s,2.32E-09,3.45E-10,3.45E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1495.117,,,s,1.63E-09,2.47E-10,2.47E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1496.174,,,s,1.88E-09,2.86E-10,2.86E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1497.271,,,s,1.84E-09,2.80E-10,2.80E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1498.506,,,s,1.69E-09,2.57E-10,2.57E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1499.493,,,s,2.04E-09,3.04E-10,3.04E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1500.4799,,,s,2.23E-09,3.38E-10,3.38E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1501.3146,,,s,2.68E-09,4.07E-10,4.07E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1502.0844,,,s,2.59E-09,3.94E-10,3.94E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1502.8696,,,s,2.06E-09,3.13E-10,3.13E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1503.844,,,s,2.10E-09,3.14E-10,3.14E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1504.922,,,s,1.91E-09,2.90E-10,2.90E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1505.986,,,s,1.94E-09,2.94E-10,2.94E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1506.9206,,,s,2.51E-09,3.74E-10,3.74E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1507.936,,,s,1.97E-09,2.94E-10,2.94E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1508.888,,,s,1.74E-09,2.65E-10,2.65E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1509.9603,,,s,2.24E-09,3.34E-10,3.34E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1510.8126,,,s,2.33E-09,3.54E-10,3.54E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1511.975,,,s,1.65E-09,2.51E-10,2.51E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1513.0228,,,s,2.04E-09,3.10E-10,3.10E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1514.076,,,s,1.97E-09,3.00E-10,3.00E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1514.9805,,,s,2.28E-09,3.40E-10,3.40E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1515.968,,,s,1.89E-09,2.92E-10,2.92E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1517.043,,,s,1.79E-09,2.71E-10,2.71E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1518.1128,,,s,2.18E-09,3.31E-10,3.31E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1519.1079,,,s,2.10E-09,3.13E-10,3.13E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1519.9589,,,s,2.56E-09,3.81E-10,3.81E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1520.8355,,,s,2.29E-09,3.41E-10,3.41E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1521.6556,,,s,2.19E-09,3.27E-10,3.27E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1522.741,,,s,1.75E-09,2.60E-10,2.60E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1523.931,,,s,1.78E-09,2.71E-10,2.71E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1524.8564,,,s,2.78E-09,4.15E-10,4.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1525.7114,,,s,2.20E-09,3.41E-10,3.41E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1526.691,,,s,1.77E-09,2.74E-10,2.74E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1527.7397,,,s,2.14E-09,3.19E-10,3.19E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1528.814,,,s,1.86E-09,2.82E-10,2.82E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1529.897,,,s,1.99E-09,3.02E-10,3.02E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1530.863,,,s,2.02E-09,3.02E-10,3.02E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1531.933,,,s,1.74E-09,2.60E-10,2.60E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1533.0046,,,s,2.43E-09,3.63E-10,3.63E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1533.939,,,s,1.76E-09,2.68E-10,2.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1535.181,,,s,1.51E-09,2.25E-10,2.25E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1536.3364,,,s,2.17E-09,3.30E-10,3.30E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1537.12,,,s,3.02E-09,4.50E-10,4.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1537.9661,,,s,2.16E-09,3.34E-10,3.34E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1538.94,,,s,1.89E-09,2.81E-10,2.81E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1540.03,,,s,1.89E-09,2.81E-10,2.81E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1541.0124,,,s,2.18E-09,3.31E-10,3.31E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1541.9322,,,s,2.17E-09,3.24E-10,3.24E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1542.995,,,s,1.66E-09,2.53E-10,2.53E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1544.24,,,s,1.86E-09,2.77E-10,2.77E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1545.351,,,s,1.81E-09,2.86E-10,2.86E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1546.3076,,,s,2.20E-09,3.41E-10,3.41E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1547.419,,,s,1.73E-09,2.64E-10,2.64E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1548.376,,,s,2.01E-09,3.06E-10,3.06E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1549.4335,,,s,1.94E-09,3.12E-10,3.12E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1550.2685,,,s,2.83E-09,4.38E-10,4.38E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1551.227,,,s,2.04E-09,3.05E-10,3.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1552.0469,,,s,2.08E-09,3.28E-10,3.28E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1552.9836,,,s,2.40E-09,3.57E-10,3.57E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1553.868,,,s,2.35E-09,3.50E-10,3.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
1554.791,,,s,1.86E-09,2.77E-10,2.77E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz,xray,
